,artist,platzierung,swiss,titel,week,year
44380,Dido,31,False,Don't Believe In Love,2008-11-16,2008
44424,Die Toten Hosen,75,False,Strom,2008-11-16,2008
44390,Duffy,41,False,Mercy,2008-11-16,2008
44431,Enrique Iglesias,82,False,Can You Hear Me,2008-11-16,2008
44353,Guru Josh Project,4,False,Infinity 2008,2008-11-16,2008
44352,Gölä,3,True,I ha di gärn,2008-11-16,2008
44385,Ich + Ich,36,False,So soll es bleiben,2008-11-16,2008
44426,James Blunt,77,False,Carry You Home,2008-11-16,2008
44378,Jason Mraz,29,False,I'm Yours,2008-11-16,2008
44358,Katy Perry,9,False,I Kissed A Girl,2008-11-16,2008
44361,Leona Lewis,12,False,Forgive Me,2008-11-16,2008
44386,Linkin Park,37,False,Leave Out All The Rest,2008-11-16,2008
44404,Madonna,55,False,Give It 2 Me,2008-11-16,2008
44414,Metallica,65,False,Nothing Else Matters,2008-11-16,2008
44396,Miley Cyrus,47,False,7 Things,2008-11-16,2008
44406,Ne-Yo,57,False,Closer,2008-11-16,2008
44374,Nickelback,25,False,Gotta Be Somebody,2008-11-16,2008
44351,P!nk,2,False,So What,2008-11-16,2008
44373,Reamonn,24,False,Through The Eyes Of A Child,2008-11-16,2008
44357,Rihanna,8,False,Disturbia,2008-11-16,2008
44397,Sido,48,False,Herz,2008-11-16,2008
44395,Snow Patrol,46,False,Take Back The City,2008-11-16,2008
44369,Stefanie Heinzmann,20,True,The Unforgiven,2008-11-16,2008
44447,Stress,98,True,On n'a qu'une terre,2008-11-16,2008
44368,Söhne Mannheims,19,False,Das hat die Welt noch nicht gesehen,2008-11-16,2008
44375,The Pussycat Dolls,26,False,When I Grow Up,2008-11-16,2008
44405,Timbaland Presents OneRepublic,56,False,Apologize,2008-11-16,2008
44284,Akon,35,False,Right Now (Na Na Na),2008-11-23,2008
44315,Alicia Keys,66,False,Superwoman,2008-11-23,2008
44263,Amy Macdonald,14,False,This Is The Life,2008-11-23,2008
44286,Anastacia,37,False,I Can Feel You,2008-11-23,2008
44252,Beyoncé,3,False,If I Were A Boy,2008-11-23,2008
44262,Bligg,13,True,Rosalie,2008-11-23,2008
44325,Chris Brown,76,False,Forever,2008-11-23,2008
44273,Christina Aguilera,24,False,Keeps Gettin' Better,2008-11-23,2008
44269,Coldplay,20,False,Viva la vida,2008-11-23,2008
44322,DJ Ötzi & Nik P.,73,False,Ein Stern (... der deinen Namen trägt),2008-11-23,2008
44288,Dido,39,False,Don't Believe In Love,2008-11-23,2008
44331,Die Toten Hosen,82,False,Strom,2008-11-23,2008
44294,Duffy,45,False,Mercy,2008-11-23,2008
44342,Enrique Iglesias,93,False,Can You Hear Me,2008-11-23,2008
44271,Guns N' Roses,22,False,Chinese Democracy,2008-11-23,2008
44255,Guru Josh Project,6,False,Infinity 2008,2008-11-23,2008
44256,Gölä,7,True,I ha di gärn,2008-11-23,2008
44291,Herbert Grönemeyer,42,False,Glück,2008-11-23,2008
44290,Ich + Ich,41,False,So soll es bleiben,2008-11-23,2008
44308,James Blunt,59,False,"Love, Love, Love",2008-11-23,2008
44281,Jason Mraz,32,False,I'm Yours,2008-11-23,2008
44257,Katy Perry,8,False,Hot N Cold,2008-11-23,2008
44265,Leona Lewis,16,False,Forgive Me,2008-11-23,2008
44295,Linkin Park,46,False,Leave Out All The Rest,2008-11-23,2008
44304,Madonna,55,False,Give It 2 Me,2008-11-23,2008
44319,Metallica,70,False,Nothing Else Matters,2008-11-23,2008
44324,Miley Cyrus,75,False,7 Things,2008-11-23,2008
44316,Ne-Yo,67,False,Closer,2008-11-23,2008
44268,Nickelback,19,False,Gotta Be Somebody,2008-11-23,2008
44251,P!nk,2,False,So What,2008-11-23,2008
44264,Reamonn,15,False,Through The Eyes Of A Child,2008-11-23,2008
44259,Rihanna,10,False,Disturbia,2008-11-23,2008
44344,Seal,95,False,A Change Is Gonna Come,2008-11-23,2008
44305,Sido,56,False,Herz,2008-11-23,2008
44306,Snow Patrol,57,False,Take Back The City,2008-11-23,2008
44289,Stefanie Heinzmann,40,True,The Unforgiven,2008-11-23,2008
44343,Stress,94,True,On n'a qu'une terre,2008-11-23,2008
44278,Söhne Mannheims,29,False,Das hat die Welt noch nicht gesehen,2008-11-23,2008
44279,The Pussycat Dolls,30,False,When I Grow Up,2008-11-23,2008
44311,Timbaland Presents OneRepublic,62,False,Apologize,2008-11-23,2008
44282,Tiziano Ferro,33,False,Alla mia età,2008-11-23,2008
44182,Akon,33,False,Right Now (Na Na Na),2008-11-30,2008
44219,Alicia Keys,70,False,Superwoman,2008-11-30,2008
44169,Amy Macdonald,20,False,This Is The Life,2008-11-30,2008
44196,Anastacia,47,False,I Can Feel You,2008-11-30,2008
44153,Beyoncé,4,False,If I Were A Boy,2008-11-30,2008
44164,Bligg,15,True,Rosalie,2008-11-30,2008
44151,Britney Spears,2,False,Womanizer,2008-11-30,2008
44234,Chris Brown,85,False,Forever,2008-11-30,2008
44170,Christina Aguilera,21,False,Keeps Gettin' Better,2008-11-30,2008
44172,Coldplay,23,False,Viva la vida,2008-11-30,2008
44245,DJ Ötzi & Nik P.,96,False,Ein Stern (... der deinen Namen trägt),2008-11-30,2008
44166,Dido,17,False,Don't Believe In Love,2008-11-30,2008
44240,Die Toten Hosen,91,False,Strom,2008-11-30,2008
44195,Duffy,46,False,Mercy,2008-11-30,2008
44241,Enrique Iglesias,92,False,Can You Hear Me,2008-11-30,2008
44206,Gotthard,57,True,Heaven,2008-11-30,2008
44160,Guns N' Roses,11,False,Chinese Democracy,2008-11-30,2008
44155,Guru Josh Project,6,False,Infinity 2008,2008-11-30,2008
44157,Gölä,8,True,I ha di gärn,2008-11-30,2008
44189,Herbert Grönemeyer,40,False,Glück,2008-11-30,2008
44199,Ich + Ich,50,False,So soll es bleiben,2008-11-30,2008
44216,James Blunt,67,False,"Love, Love, Love",2008-11-30,2008
44177,Jason Mraz,28,False,I'm Yours,2008-11-30,2008
44154,Katy Perry,5,False,Hot N Cold,2008-11-30,2008
44201,Laura Pausini,52,False,Invece no,2008-11-30,2008
44171,Leona Lewis,22,False,Forgive Me,2008-11-30,2008
44209,Linkin Park,60,False,Leave Out All The Rest,2008-11-30,2008
44208,Madonna,59,False,Give It 2 Me,2008-11-30,2008
44237,Metallica,88,False,Nothing Else Matters,2008-11-30,2008
44236,Miley Cyrus,87,False,7 Things,2008-11-30,2008
44233,Ne-Yo,84,False,Closer,2008-11-30,2008
44175,Nickelback,26,False,Gotta Be Somebody,2008-11-30,2008
44152,P!nk,3,False,So What,2008-11-30,2008
44168,Reamonn,19,False,Through The Eyes Of A Child,2008-11-30,2008
44162,Rihanna,13,False,Disturbia,2008-11-30,2008
44239,Seal,90,False,A Change Is Gonna Come,2008-11-30,2008
44213,Sido,64,False,Herz,2008-11-30,2008
44249,Snow Patrol,100,False,Take Back The City,2008-11-30,2008
44192,Stefanie Heinzmann,43,True,The Unforgiven,2008-11-30,2008
44211,Stress,62,True,On n'a qu'une terre,2008-11-30,2008
44188,Söhne Mannheims,39,False,Das hat die Welt noch nicht gesehen,2008-11-30,2008
44184,The Pussycat Dolls,35,False,When I Grow Up,2008-11-30,2008
44217,Timbaland Presents OneRepublic,68,False,Apologize,2008-11-30,2008
44183,Tiziano Ferro,34,False,Alla mia età,2008-11-30,2008
44079,Akon,30,False,Right Now (Na Na Na),2008-12-07,2008
44068,Amy Macdonald,19,False,This Is The Life,2008-12-07,2008
44107,Anastacia,58,False,I Can Feel You,2008-12-07,2008
